transaction_id,transaction_date,sender_account,sender_name,sender_npwp,receiver_account,receiver_name,receiver_npwp,amount_idr,transaction_type,description,bank_code,channel,currency,pattern_type,risk_score,is_flagged,reporting_threshold_flag,cross_border
TXN_004993,2024-04-07 09:52:00,CORP_SH_0029_001,CV KARYA UTAMA,86.489.956.9-235.556,0116004499606,Gina Gunawan,12.415.505.1-980.759,1325474702,CAPITAL_INJECTION,Penambahan modal perusahaan,014,BRANCH,IDR,layering,100,True,True,False
TXN_004994,2024-09-20 03:10:51,0194977851275,Indra Wijaya,75.138.828.5-507.855,0089610118225,Joko Wibowo,93.421.192.8-919.917,29002392,SUPPLIER_PAYMENT,Pembayaran supplier untuk Joko Wibowo,013,INTERNET_BANKING,IDR,legitimate,10,False,False,False
TXN_004995,2025-03-25 09:31:45,CORP_PT_0039_001,PT. Bersama Sejahtera Sakti,55.691.544.6-546.865,CORP_PT_0036_001,PT. Malindo Jaya Diraja,47.668.664.9-197.739,30560562,LOAN_PAYMENT,Transfer dari PT. Bersama Sejahtera Sakti ke PT. Malindo Jaya Diraja,014,ATM,IDR,legitimate,26,False,False,False
TXN_004996,2023-03-04 16:20:00,CORP_SH_0001_001,CV EMAS KENCANA,69.554.254.4-447.824,CORP_SH_0017_001,PT LESTARI MANDIRI,88.105.276.8-575.861,1719806140,CAPITAL_INJECTION,Penambahan modal perusahaan,008,BRANCH,IDR,layering,100,True,True,False
TXN_004997,2025-03-28 04:22:23,CORP_PT_0064_001,PT. VARITA MAJUTAMA (BLOK A),86.588.116.1-904.118,0229374862723,Indra Kusuma,68.536.474.2-553.726,1132550911,CAPITAL_INJECTION,Penambahan modal perusahaan,014,ATM,IDR,layering,100,True,True,False
TXN_004998,2025-02-28 02:16:29,CORP_PT_0075_001,PT. BAHRUNY,13.887.716.7-820.826,CORP_PT_0041_001,PT. Sawita Karya Manunggal (SKM),78.235.586.6-345.621,48433745,WITHDRAWAL,Transfer dari PT. BAHRUNY ke PT. Sawita Karya Manunggal (SKM),009,INTERNET_BANKING,IDR,suspicious_structuring,100,True,False,False
TXN_004999,2024-09-01 10:49:21,0142219809850,Joko Gunawan,40.330.392.1-403.356,0093356968432,Dewi Pratama,47.608.213.7-961.791,28554093,LOAN_PAYMENT,Transfer dari Joko Gunawan ke Dewi Pratama,008,MOBILE_BANKING,IDR,legitimate,15,False,False,False
TXN_005000,2025-01-17 11:07:30,0142821659776,Fitri Kusuma,98.507.253.7-150.223,0086900514074,Joko Wibowo,86.475.693.9-441.562,10579214,SUPPLIER_PAYMENT,Pembayaran supplier untuk Joko Wibowo,011,ATM,IDR,legitimate,10,False,False,False
TXN_005001,2023-09-09 13:42:00,CORP_PT_0007_001,PT. Nadia Humaira,65.737.288.3-893.125,CORP_PT_0041_001,PT. Sawita Karya Manunggal (SKM),78.235.586.6-345.621,732943646,INTER_COMPANY_TRANSFER,Transfer antar perusahaan grup,009,MOBILE_BANKING,IDR,layering,100,True,True,False
TXN_005002,2023-10-27 09:21:00,CORP_PT_0070_001,PT. TOILI INDOTAMA,80.926.248.5-220.754,0144824611548,Gina Kusuma,18.753.883.5-958.977,850639426,LOAN_ADVANCE,Pinjaman/advance kepada Gina Kusuma,011,RTGS,IDR,layering,99,True,True,True
TXN_005003,2025-05-14 09:16:17,0227311869422,Joko Gunawan,45.622.442.8-982.584,0137520959114,Indra Putra,58.915.471.8-363.663,14543143,SUPPLIER_PAYMENT,Pembayaran supplier untuk Indra Putra,011,BRANCH,IDR,legitimate,10,False,False,False
TXN_005004,2024-12-11 22:26:16,CORP_SH_0009_001,CV EMAS KENCANA,78.959.290.6-559.997,CORP_SH_0025_001,UD CAHAYA MANDIRI,30.130.601.3-205.699,1767426841,LOAN_ADVANCE,Pinjaman/advance kepada UD CAHAYA MANDIRI,008,ATM,IDR,layering,100,True,True,False
TXN_005005,2024-07-21 03:50:54,CORP_PT_0015_001,PT. Wara Nusantara,19.186.207.2-235.997,CORP_SH_0005_001,CV KARYA UTAMA,31.331.716.4-484.312,48450949,CASH_DEPOSIT,Setoran tunai ke rekening perusahaan,013,ATM,IDR,suspicious_structuring,100,True,False,False
TXN_005006,2025-01-03 00:02:55,0197057511897,Joko Wibowo,15.150.525.1-607.603,0117470270978,Dewi Pratama,40.999.336.5-438.815,3794156,UTILITY_PAYMENT,Transfer dari Joko Wibowo ke Dewi Pratama,014,ATM,IDR,legitimate,15,False,False,False
TXN_005007,2024-09-07 12:46:42,0086860597636,Dewi Wibowo,82.814.327.2-433.191,0192389120605,Sari Santoso,41.503.647.8-733.951,19153344,UTILITY_PAYMENT,Transfer dari Dewi Wibowo ke Sari Santoso,013,BRANCH,IDR,legitimate,15,False,False,False
TXN_005008,2023-09-04 14:27:00,CORP_PT_0050_001,PT. Jalin Vaneo,21.808.866.2-399.954,CORP_SH_0020_001,CV FAJAR CEMERLANG,59.613.394.5-640.247,1197480396,LOAN_ADVANCE,Pinjaman/advance kepada CV FAJAR CEMERLANG,008,INTERNET_BANKING,IDR,layering,100,True,True,True
TXN_005009,2025-02-17 05:22:10,CORP_PT_0011_001,PT. Batu Sempit Sawit Indonesia,33.279.401.9-855.278,CORP_PT_0070_001,PT. TOILI INDOTAMA,80.926.248.5-220.754,47578807,TRANSFER,Transfer dari PT. Batu Sempit Sawit Indonesia ke PT. TOILI INDOTAMA,011,INTERNET_BANKING,IDR,suspicious_structuring,100,True,False,False
TXN_005010,2025-01-17 12:31:31,CORP_PT_0044_001,PT. Kaliau Mas Perkasa,75.357.348.1-322.619,0097449955828,Eko Pratama,75.187.895.4-150.646,45525827,WITHDRAWAL,Transfer dari PT. Kaliau Mas Perkasa ke Eko Pratama,013,RTGS,IDR,suspicious_structuring,87,True,False,False
TXN_005011,2024-03-23 18:08:00,CORP_PT_0079_001,PT. LARAS EKAMULIA,84.269.655.4-115.323,CORP_SH_0021_001,UD MAJU BERSAMA,61.963.268.9-848.469,1255942227,CAPITAL_INJECTION,Penambahan modal perusahaan,009,INTERNET_BANKING,IDR,layering,100,True,True,False
TXN_005012,2023-03-11 17:15:00,CORP_PT_0001_001,PT. Sena Bangun Aneka Pertiwi,80.327.262.9-231.211,CORP_SH_0029_001,CV KARYA UTAMA,86.489.956.9-235.556,902535760,LOAN_ADVANCE,Pinjaman/advance kepada CV KARYA UTAMA,014,BRANCH,IDR,layering,100,True,True,False
TXN_005013,2024-06-19 03:27:54,0098987473743,Gina Wibowo,76.711.775.9-697.145,0092554474021,Eko Pratama,64.134.131.7-888.522,20116044,LOAN_PAYMENT,Transfer dari Gina Wibowo ke Eko Pratama,011,ATM,IDR,legitimate,15,False,False,False
TXN_005014,2025-02-07 22:49:16,CORP_PT_0052_001,PT. Kapuas Bio Agro,16.907.490.7-339.874,0199173779590,Joko Gunawan,66.565.599.9-737.435,48635884,WITHDRAWAL,Transfer dari PT. Kapuas Bio Agro ke Joko Gunawan,014,ATM,IDR,suspicious_structuring,84,True,False,False
TXN_005015,2025-04-18 21:54:06,CORP_PT_0040_001,PT. Inti Gerak Maju,54.440.496.7-146.146,CORP_SH_0028_001,UD INDAH PERMAI,26.192.728.9-325.320,2660208495,LARGE_TRANSFER,Transfer dana operasional ke UD INDAH PERMAI,009,MOBILE_BANKING,IDR,suspicious_large,100,True,True,True
TXN_005016,2025-03-15 21:06:27,CORP_PT_0049_001,PT. Kayung Agro Lestari,61.562.335.8-730.452,0226008508116,Fitri Kusuma,83.445.872.3-831.605,49523097,CASH_DEPOSIT,Setoran tunai ke rekening perusahaan,008,BRANCH,IDR,suspicious_structuring,95,True,False,False
TXN_005017,2025-01-11 08:21:30,CORP_PT_0049_001,PT. Kayung Agro Lestari,61.562.335.8-730.452,CORP_SH_0005_001,CV KARYA UTAMA,31.331.716.4-484.312,719805372,INTER_COMPANY_TRANSFER,Transfer antar perusahaan grup,014,INTERNET_BANKING,IDR,layering,100,True,True,False
TXN_005018,2024-03-20 08:25:00,CORP_SH_0010_001,UD INDAH PERMAI,95.976.134.1-366.450,CORP_SH_0014_001,CV BERKAH NUSANTARA,88.970.710.2-962.382,855405060,LOAN_ADVANCE,Pinjaman/advance kepada CV BERKAH NUSANTARA,009,MOBILE_BANKING,IDR,layering,100,True,True,True
TXN_005019,2023-10-20 10:43:00,CORP_PT_0046_001,PT. Sepanjang Inti Surya Abadi,29.457.164.5-993.607,CORP_SH_0016_001,CV BERKAH NUSANTARA,67.234.910.8-244.518,1466456902,INVESTMENT,Investasi/penyertaan modal,009,RTGS,IDR,suspicious_large,100,True,True,False
TXN_005020,2024-08-19 16:34:16,0085362957390,Fitri Kusuma,71.617.792.2-936.839,0094972254458,Joko Wijaya,48.107.689.2-273.946,14486099,LOAN_PAYMENT,Transfer dari Fitri Kusuma ke Joko Wijaya,008,ATM,IDR,legitimate,15,False,False,False
TXN_005021,2025-03-21 14:21:19,0143853455355,Joko Sari,99.665.799.3-761.773,0144693086116,Indra Putra,92.657.965.5-461.889,19437971,TAX_PAYMENT,Pembayaran pajak perusahaan,008,INTERNET_BANKING,IDR,legitimate,5,False,False,False
TXN_005022,2024-10-15 08:03:21,0144497350578,Gina Pratama,86.728.181.9-897.897,0192163729965,Hadi Kusuma,68.722.487.7-643.611,44261084,TAX_PAYMENT,Pembayaran pajak perusahaan,008,MOBILE_BANKING,IDR,legitimate,5,False,False,False
TXN_005023,2024-10-20 16:27:00,CORP_PT_0026_001,PT. BERKAH ALAM FAJAR MAS,59.858.209.5-189.315,CORP_SH_0023_001,UD HARAPAN BARU,26.903.405.2-441.862,1996801691,FOREIGN_EXCHANGE,Transaksi valuta asing untuk ekspor,009,ATM,IDR,suspicious_large,100,True,True,False
TXN_005024,2024-10-17 14:40:00,CORP_PT_0056_001,PT. Natura Agrotani,26.474.848.5-893.728,CORP_SH_0012_001,UD CAHAYA MANDIRI,14.275.216.8-603.906,513734765,LOAN_ADVANCE,Pinjaman/advance kepada UD CAHAYA MANDIRI,008,ATM,IDR,layering,100,True,True,False
TXN_005025,2024-08-01 05:38:15,CORP_PT_0040_001,PT. Inti Gerak Maju,54.440.496.7-146.146,CORP_SH_0005_001,CV KARYA UTAMA,31.331.716.4-484.312,4557991332,INVESTMENT,Investasi/penyertaan modal,013,BRANCH,IDR,suspicious_large,100,True,True,False
TXN_005026,2024-10-05 09:58:51,CORP_PT_0012_001,PT. Uni Andalan Utama,14.596.559.9-643.786,0223956738002,Hadi Putra,43.864.783.3-798.741,17647821,UTILITY_PAYMENT,Transfer dari PT. Uni Andalan Utama ke Hadi Putra,008,RTGS,IDR,legitimate,21,False,False,False
TXN_005027,2025-02-08 04:43:17,CORP_PT_0042_001,PT. Golden Land Makmur,74.700.543.6-386.373,0224720675365,Fitri Wibowo,88.773.567.5-245.454,46426564,CASH_DEPOSIT,Setoran tunai ke rekening perusahaan,014,INTERNET_BANKING,IDR,suspicious_structuring,100,True,False,False
TXN_005028,2024-07-16 21:28:38,CORP_PT_0006_001,PT. Multi Jayantara Abadi,88.194.298.3-758.388,CORP_PT_0076_001,PT. ACEH TIMUR RUBBER COY,56.182.315.4-437.775,868607524,CAPITAL_INJECTION,Penambahan modal perusahaan,009,BRANCH,IDR,layering,100,True,True,False
TXN_005029,2024-09-24 17:50:15,CORP_PT_0014_001,PT. Mega Benua Utama,60.186.127.1-331.779,CORP_PT_0075_001,PT. BAHRUNY,13.887.716.7-820.826,26831276,UTILITY_PAYMENT,Transfer dari PT. Mega Benua Utama ke PT. BAHRUNY,014,MOBILE_BANKING,IDR,legitimate,23,False,False,False
TXN_005030,2024-11-28 05:31:24,CORP_SH_0026_001,UD MAJU BERSAMA,24.137.147.1-728.916,0164331720843,Sari Putra,93.957.713.6-460.504,991571318,INTER_COMPANY_TRANSFER,Transfer antar perusahaan grup,013,RTGS,IDR,layering,100,True,True,False
TXN_005031,2024-11-27 08:41:56,CORP_PT_0006_001,PT. Multi Jayantara Abadi,88.194.298.3-758.388,0088053151310,Eko Pratama,39.793.549.6-355.317,2881977,LOAN_PAYMENT,Transfer dari PT. Multi Jayantara Abadi ke Eko Pratama,011,ATM,IDR,legitimate,22,False,False,False
TXN_005032,2025-04-09 09:42:31,0112750749451,Budi Putra,48.683.930.5-624.236,0083736877130,Budi Putra,71.730.952.6-466.886,29307671,SUPPLIER_PAYMENT,Pembayaran supplier untuk Budi Putra,009,BRANCH,IDR,legitimate,10,False,False,False
TXN_005033,2024-06-03 11:01:43,CORP_PT_0003_001,PT. Dewi Anthika Bahari,56.295.933.8-863.628,CORP_PT_0027_001,PT. KAHAYAN AGRO LESTARI,30.893.356.8-280.451,49121749,WITHDRAWAL,Transfer dari PT. Dewi Anthika Bahari ke PT. KAHAYAN AGRO LESTARI,013,MOBILE_BANKING,IDR,suspicious_structuring,100,True,False,False
TXN_005034,2025-01-19 15:56:46,CORP_PT_0024_001,PT. WANASAWIT SUBUR LESTARI,68.538.342.3-674.185,CORP_SH_0017_001,PT LESTARI MANDIRI,88.105.276.8-575.861,47726254,CASH_DEPOSIT,Setoran tunai ke rekening perusahaan,011,MOBILE_BANKING,IDR,suspicious_structuring,100,True,False,False
TXN_005035,2024-07-13 07:21:44,CORP_PT_0066_001,PT. PENGEMBANGAN SUTRA ALAM,66.257.498.7-234.766,CORP_SH_0010_001,UD INDAH PERMAI,95.976.134.1-366.450,590398977,FOREIGN_EXCHANGE,Transaksi valuta asing untuk ekspor,009,BRANCH,IDR,suspicious_large,100,True,True,False
TXN_005036,2023-04-01 17:54:00,CORP_PT_0042_001,PT. Golden Land Makmur,74.700.543.6-386.373,CORP_PT_0027_001,PT. KAHAYAN AGRO LESTARI,30.893.356.8-280.451,2103553378,INVESTMENT,Investasi/penyertaan modal,008,ATM,IDR,suspicious_large,100,True,True,False
TXN_005037,2024-09-24 02:31:34,0088331859233,Hadi Wibowo,42.280.875.9-910.418,CORP_PT_0033_001,PT. GRAHA INDO SAWIT ANDAL TUNGGAL,19.777.392.7-878.120,36155924,SALARY_PAYMENT,Pembayaran gaji karyawan dari Hadi Wibowo,014,MOBILE_BANKING,IDR,legitimate,11,False,False,False
TXN_005038,2025-01-01 07:10:11,0083736877130,Budi Putra,71.730.952.6-466.886,CORP_PT_0023_001,PT. WANA SAWIT SUBUR LESTARI,93.864.307.4-655.711,9366776,SUPPLIER_PAYMENT,Pembayaran supplier untuk PT. WANA SAWIT SUBUR LESTARI,008,INTERNET_BANKING,IDR,legitimate,12,False,False,False
TXN_005039,2025-02-23 05:00:35,0199714848043,Eko Putra,86.118.969.3-334.672,0098987473743,Gina Wibowo,76.711.775.9-697.145,35115840,UTILITY_PAYMENT,Transfer dari Eko Putra ke Gina Wibowo,014,BRANCH,IDR,legitimate,15,False,False,False
TXN_005040,2025-04-04 07:29:13,0227311869422,Joko Gunawan,45.622.442.8-982.584,0093356968432,Dewi Pratama,47.608.213.7-961.791,46543961,LOAN_PAYMENT,Transfer dari Joko Gunawan ke Dewi Pratama,011,RTGS,IDR,legitimate,40,False,False,False
TXN_005041,2024-07-18 16:32:22,CORP_PT_0006_001,PT. Multi Jayantara Abadi,88.194.298.3-758.388,CORP_SH_0011_001,CV BERKAH NUSANTARA,38.517.787.2-494.848,1593779192,LOAN_ADVANCE,Pinjaman/advance kepada CV BERKAH NUSANTARA,013,BRANCH,IDR,layering,100,True,True,False
TXN_005042,2024-05-30 17:06:47,CORP_SH_0015_001,UD PRIMA SEJAHTERA,88.405.167.4-977.670,CORP_SH_0004_001,PT OMEGA PRIMA,14.169.469.4-148.900,1388488096,LOAN_ADVANCE,Pinjaman/advance kepada PT OMEGA PRIMA,009,MOBILE_BANKING,IDR,layering,100,True,True,True
TXN_005043,2024-12-24 00:06:26,CORP_PT_0068_001,PT. KURNIA LUWUK SEJATI,83.834.851.5-664.921,CORP_PT_0046_001,PT. Sepanjang Inti Surya Abadi,29.457.164.5-993.607,36880112,UTILITY_PAYMENT,Transfer dari PT. KURNIA LUWUK SEJATI ke PT. Sepanjang Inti Surya Abadi,013,RTGS,IDR,legitimate,26,False,False,False
TXN_005044,2023-09-16 08:35:00,CORP_PT_0079_001,PT. LARAS EKAMULIA,84.269.655.4-115.323,CORP_SH_0007_001,CV KARYA UTAMA,66.269.514.6-907.512,4235485512,INVESTMENT,Investasi/penyertaan modal,009,ATM,IDR,suspicious_large,100,True,True,False
TXN_005045,2024-10-15 17:24:31,CORP_PT_0029_001,PT. SANGKOWONG SINTA,52.193.144.1-416.456,CORP_SH_0020_001,CV FAJAR CEMERLANG,59.613.394.5-640.247,46759919,TRANSFER,Transfer dari PT. SANGKOWONG SINTA ke CV FAJAR CEMERLANG,011,INTERNET_BANKING,IDR,suspicious_structuring,100,True,False,False
TXN_005046,2024-11-29 18:54:17,CORP_PT_0059_001,PT. HENRISON INTI PERSADA,75.360.680.1-256.217,CORP_PT_0009_001,PT. Sebatin,63.624.408.6-723.932,23810599,UTILITY_PAYMENT,Transfer dari PT. HENRISON INTI PERSADA ke PT. Sebatin,008,ATM,IDR,legitimate,29,False,False,False
TXN_005047,2025-04-13 21:53:59,CORP_SH_0023_001,UD HARAPAN BARU,26.903.405.2-441.862,0226008508116,Fitri Kusuma,83.445.872.3-831.605,1905364929,CAPITAL_INJECTION,Penambahan modal perusahaan,009,ATM,IDR,layering,100,True,True,True
TXN_005048,2024-08-12 16:00:19,CORP_SH_0020_001,CV FAJAR CEMERLANG,59.613.394.5-640.247,CORP_PT_0054_001,PT. Buana Tunas Sejahtera,95.209.449.3-144.698,1158676745,LOAN_ADVANCE,Pinjaman/advance kepada PT. Buana Tunas Sejahtera,009,RTGS,IDR,layering,100,True,True,False
TXN_005049,2025-04-19 23:48:25,0227311869422,Joko Gunawan,45.622.442.8-982.584,0142821659776,Fitri Kusuma,98.507.253.7-150.223,15322060,SUPPLIER_PAYMENT,Pembayaran supplier untuk Fitri Kusuma,008,BRANCH,IDR,legitimate,10,False,False,False
TXN_005050,2023-04-11 08:00:00,CORP_PT_0038_001,PT. Damit Mitra Sekawan,88.551.356.8-754.940,CORP_SH_0003_001,UD INDAH PERMAI,30.682.304.5-968.781,1376325537,CAPITAL_INJECTION,Penambahan modal perusahaan,009,MOBILE_BANKING,IDR,layering,100,True,True,False
TXN_005051,2025-03-10 11:59:10,CORP_PT_0026_001,PT. BERKAH ALAM FAJAR MAS,59.858.209.5-189.315,CORP_SH_0030_001,UD INDAH PERMAI,88.859.135.2-809.987,47243408,TRANSFER,Transfer dari PT. BERKAH ALAM FAJAR MAS ke UD INDAH PERMAI,009,INTERNET_BANKING,IDR,suspicious_structuring,100,True,False,False
TXN_005052,2025-04-23 18:13:00,0119013324990,Hadi Gunawan,57.257.589.6-401.994,CORP_PT_0017_001,PT. Agro Indomas-EK,77.264.924.5-545.210,43753805,SALARY_PAYMENT,Pembayaran gaji karyawan dari Hadi Gunawan,009,INTERNET_BANKING,IDR,legitimate,12,False,False,False
TXN_005053,2024-04-06 17:29:00,CORP_PT_0068_001,PT. KURNIA LUWUK SEJATI,83.834.851.5-664.921,CORP_SH_0006_001,CV NUSA INDAH,92.227.623.9-444.103,991585104,LOAN_ADVANCE,Pinjaman/advance kepada CV NUSA INDAH,014,ATM,IDR,layering,100,True,True,False
TXN_005054,2024-07-13 12:43:19,0227311869422,Joko Gunawan,45.622.442.8-982.584,0137507472776,Eko Wibowo,64.337.397.3-156.697,9858341,UTILITY_PAYMENT,Transfer dari Joko Gunawan ke Eko Wibowo,008,INTERNET_BANKING,IDR,legitimate,15,False,False,False
TXN_005055,2024-09-23 07:52:34,0118507154689,Joko Wijaya,81.868.355.6-744.623,0139260329137,Budi Pratama,64.412.953.5-121.962,35741069,UTILITY_PAYMENT,Transfer dari Joko Wijaya ke Budi Pratama,014,MOBILE_BANKING,IDR,legitimate,15,False,False,False
TXN_005056,2025-03-31 05:31:34,0112420833403,Hadi Putra,78.326.921.3-986.170,0141415160001,Hadi Gunawan,70.118.362.7-685.171,34645895,UTILITY_PAYMENT,Transfer dari Hadi Putra ke Hadi Gunawan,014,RTGS,IDR,legitimate,15,False,False,False
TXN_005057,2024-08-02 03:57:00,0136035686363,Eko Sari,74.662.252.4-254.376,0137507472776,Eko Wibowo,64.337.397.3-156.697,48058148,UTILITY_PAYMENT,Transfer dari Eko Sari ke Eko Wibowo,014,ATM,IDR,legitimate,40,False,False,False
TXN_005058,2025-05-28 20:40:21,0167615337009,Fitri Gunawan,33.214.219.8-263.456,0082116447466,Hadi Kusuma,49.332.816.4-714.209,8353917,UTILITY_PAYMENT,Transfer dari Fitri Gunawan ke Hadi Kusuma,011,RTGS,IDR,legitimate,15,False,False,False
TXN_005059,2024-04-20 16:46:00,CORP_PT_0046_001,PT. Sepanjang Inti Surya Abadi,29.457.164.5-993.607,CORP_SH_0001_001,CV EMAS KENCANA,69.554.254.4-447.824,846273437,INVESTMENT,Investasi/penyertaan modal,013,ATM,IDR,suspicious_large,94,True,True,False
TXN_005060,2024-08-26 02:05:43,CORP_PT_0063_001,PT. NUSA IRIAN JAYA INDAH,36.514.141.6-464.630,CORP_PT_0027_001,PT. KAHAYAN AGRO LESTARI,30.893.356.8-280.451,49589984,CASH_DEPOSIT,Setoran tunai ke rekening perusahaan,013,MOBILE_BANKING,IDR,suspicious_structuring,100,True,False,False
TXN_005061,2024-07-10 13:25:09,CORP_PT_0058_001,PT. ADI JAYA MULIA,53.522.359.1-777.246,CORP_PT_0057_001,PT. Sumber Sawit Sintang,70.456.670.2-796.115,43774693,SALARY_PAYMENT,Pembayaran gaji karyawan dari PT. ADI JAYA MULIA,013,RTGS,IDR,legitimate,9,False,False,False
TXN_005062,2024-04-04 11:35:00,CORP_SH_0005_001,CV KARYA UTAMA,31.331.716.4-484.312,0132756610488,Dewi Kusuma,29.236.177.2-360.623,760764023,LOAN_ADVANCE,Pinjaman/advance kepada Dewi Kusuma,014,RTGS,IDR,layering,99,True,True,False
TXN_005063,2025-02-12 21:16:24,CORP_PT_0048_001,PT. Khatulistiwa Agro Abadi,61.588.744.7-867.284,CORP_SH_0009_001,CV EMAS KENCANA,78.959.290.6-559.997,49244219,CASH_DEPOSIT,Setoran tunai ke rekening perusahaan,009,MOBILE_BANKING,IDR,suspicious_structuring,100,True,False,False
TXN_005064,2025-01-02 14:30:12,CORP_PT_0071_001,PTGUNUNG SYNAJI,97.611.140.8-421.959,CORP_SH_0006_001,CV NUSA INDAH,92.227.623.9-444.103,46831124,CASH_DEPOSIT,Setoran tunai ke rekening perusahaan,013,MOBILE_BANKING,IDR,suspicious_structuring,100,True,False,False
TXN_005065,2025-01-19 20:43:56,CORP_PT_0074_001,PT. PERKEBUNAN I (SEBULUSSALAM),26.576.170.1-685.975,CORP_SH_0019_001,UD CAHAYA MANDIRI,84.155.448.3-823.316,4829872905,LARGE_TRANSFER,Transfer dana operasional ke UD CAHAYA MANDIRI,011,BRANCH,IDR,suspicious_large,100,True,True,False
TXN_005066,2024-07-03 03:54:21,0088980870918,Eko Wibowo,36.733.685.7-592.559,0195618585355,Indra Kusuma,61.575.760.3-848.598,31847316,SUPPLIER_PAYMENT,Pembayaran supplier untuk Indra Kusuma,013,ATM,IDR,legitimate,10,False,False,False
TXN_005067,2025-03-24 15:24:01,0088053151310,Eko Pratama,39.793.549.6-355.317,0114920167822,Dewi Putra,99.478.856.3-718.288,43217907,SUPPLIER_PAYMENT,Pembayaran supplier untuk Dewi Putra,011,MOBILE_BANKING,IDR,legitimate,10,False,False,False
TXN_005068,2023-03-25 13:09:00,CORP_PT_0012_001,PT. Uni Andalan Utama,14.596.559.9-643.786,CORP_SH_0024_001,CV FAJAR CEMERLANG,27.284.150.7-658.537,2348936213,LARGE_TRANSFER,Transfer dana operasional ke CV FAJAR CEMERLANG,013,INTERNET_BANKING,IDR,suspicious_large,100,True,True,False
TXN_005069,2023-10-26 10:11:00,CORP_PT_0031_001,PT. LEMO JAYA,76.900.185.3-474.984,CORP_SH_0018_001,PT DUTA SEJAHTERA,70.907.394.1-425.112,1228831721,INVESTMENT,Investasi/penyertaan modal,011,BRANCH,IDR,suspicious_large,100,True,True,False
TXN_005070,2025-01-27 20:42:20,CORP_PT_0011_001,PT. Batu Sempit Sawit Indonesia,33.279.401.9-855.278,CORP_SH_0016_001,CV BERKAH NUSANTARA,67.234.910.8-244.518,3156990174,INVESTMENT,Investasi/penyertaan modal,014,MOBILE_BANKING,IDR,suspicious_large,100,True,True,False
TXN_005071,2023-04-04 18:57:00,CORP_PT_0051_001,PT. Airlangga Sawit Jaya,78.169.938.4-306.681,CORP_PT_0064_001,PT. VARITA MAJUTAMA (BLOK A),86.588.116.1-904.118,1798080457,CAPITAL_INJECTION,Penambahan modal perusahaan,014,MOBILE_BANKING,IDR,layering,100,True,True,False
TXN_005072,2024-04-18 16:12:00,CORP_PT_0069_001,PT. KAWISAN CENTRAL ASIA,38.696.668.1-854.572,CORP_PT_0061_001,PT. IRMASULINDO BLOK 1,38.488.612.9-158.573,1779955739,FOREIGN_EXCHANGE,Transaksi valuta asing untuk ekspor,014,RTGS,IDR,suspicious_large,100,True,True,False
TXN_005073,2024-10-23 16:18:00,CORP_PT_0078_001,PT. CIMELATI UTAMA,62.516.546.8-276.170,CORP_SH_0006_001,CV NUSA INDAH,92.227.623.9-444.103,1437395342,INTER_COMPANY_TRANSFER,Transfer antar perusahaan grup,008,INTERNET_BANKING,IDR,layering,100,True,True,False
TXN_005074,2025-03-16 16:57:37,0168340385760,Gina Putra,63.129.892.1-299.215,0112420833403,Hadi Putra,78.326.921.3-986.170,14709055,TAX_PAYMENT,Pembayaran pajak perusahaan,013,BRANCH,IDR,legitimate,5,False,False,False
TXN_005075,2024-07-09 21:55:28,CORP_PT_0001_001,PT. Sena Bangun Aneka Pertiwi,80.327.262.9-231.211,CORP_SH_0029_001,CV KARYA UTAMA,86.489.956.9-235.556,46009980,TRANSFER,Transfer dari PT. Sena Bangun Aneka Pertiwi ke CV KARYA UTAMA,011,ATM,IDR,suspicious_structuring,100,True,False,False
TXN_005076,2024-03-25 16:47:00,CORP_PT_0046_001,PT. Sepanjang Inti Surya Abadi,29.457.164.5-993.607,CORP_SH_0016_001,CV BERKAH NUSANTARA,67.234.910.8-244.518,4565614689,FOREIGN_EXCHANGE,Transaksi valuta asing untuk ekspor,009,INTERNET_BANKING,IDR,suspicious_large,100,True,True,False
TXN_005077,2024-04-22 11:34:00,CORP_PT_0046_001,PT. Sepanjang Inti Surya Abadi,29.457.164.5-993.607,CORP_SH_0013_001,CV NUSA INDAH,18.249.270.5-403.267,2821510140,LARGE_TRANSFER,Transfer dana operasional ke CV NUSA INDAH,013,MOBILE_BANKING,IDR,suspicious_large,100,True,True,False
TXN_005078,2024-08-05 04:26:15,0089864885615,Eko Wibowo,68.952.180.2-646.772,0093703717056,Fitri Putra,82.978.341.3-163.116,49627127,LOAN_PAYMENT,Transfer dari Eko Wibowo ke Fitri Putra,014,INTERNET_BANKING,IDR,legitimate,40,False,False,False
TXN_005079,2024-03-25 10:39:00,CORP_PT_0075_001,PT. BAHRUNY,13.887.716.7-820.826,CORP_PT_0070_001,PT. TOILI INDOTAMA,80.926.248.5-220.754,1454448956,INTER_COMPANY_TRANSFER,Transfer antar perusahaan grup,011,MOBILE_BANKING,IDR,layering,100,True,True,False
